MARKET,NAME,SYMBOL,DATEDEAL,OPEN,HIGH,LOW,CLOSE,DIFF,VOLUME
KOSPI,삼성전자,005930,2020-02-19,59800,60400,59400,60200,0.67,12951496
KOSPI,삼성전자,005930,2020-02-20,60700,61300,59600,60000,-0.33,14591924
KOSPI,삼성전자,005930,2020-02-21,58800,59800,58500,59200,-1.33,13777393
KOSPI,삼성전자,005930,2020-02-24,57400,58100,56800,56800,-4.05,25627537
KOSPI,삼성전자,005930,2020-02-25,56200,58000,56200,57900,1.94,23885408
KOSPI,삼성전자,005930,2020-02-26,56000,57000,56000,56500,-2.42,25483102
KOSPI,삼성전자,005930,2020-02-27,56300,56900,55500,55900,-1.06,23209541
KOSPI,삼성전자,005930,2020-02-28,55000,55500,54200,54200,-3.04,30054227
KOSPI,삼성전자,005930,2020-03-02,54300,55500,53600,55000,1.48,30403412
KOSPI,삼성전자,005930,2020-03-03,56700,56900,55100,55400,0.73,30330295
KOSPI,삼성전자,005930,2020-03-04,54800,57600,54600,57400,3.61,24765728
KOSPI,삼성전자,005930,2020-03-05,57600,58000,56700,57800,0.7,21698990
KOSPI,삼성전자,005930,2020-03-06,56500,57200,56200,56500,-2.25,18716656
KOSPI,삼성전자,005930,2020-03-09,54700,55000,53600,54200,-4.07,30261485
KOSPI,삼성전자,005930,2020-03-10,53800,54900,53700,54600,0.74,32106554
KOSPI,삼성전자,005930,2020-03-11,54300,54400,52000,52100,-4.58,45707281
KOSPI,삼성전자,005930,2020-03-12,51000,51900,49300,50800,-2.5,48149999
KOSPI,삼성전자,005930,2020-03-13,47450,51600,46850,49950,-1.67,59462933
KOSPI,삼성전자,005930,2020-03-16,50100,50900,48800,48900,-2.1,33339821
KOSPI,삼성전자,005930,2020-03-17,46900,49650,46700,47300,-3.27,51218151
KOSPI,삼성전자,005930,2020-03-18,47750,48350,45600,45600,-3.59,40152623
KOSPI,삼성전자,005930,2020-03-19,46400,46650,42300,42950,-5.81,56925513
KOSPI,삼성전자,005930,2020-03-20,44150,45500,43550,45400,5.7,49730008
KOSPI,삼성전자,005930,2020-03-23,42600,43550,42400,42500,-6.39,41701626
KOSPI,삼성전자,005930,2020-03-24,43850,46950,43050,46950,10.47,49801908
KOSPI,삼성전자,005930,2020-03-25,48950,49600,47150,48650,3.62,52735922
KOSPI,삼성전자,005930,2020-03-26,49000,49300,47700,47800,-1.75,42185129
KOSPI,삼성전자,005930,2020-03-27,49600,49700,46850,48300,1.05,39896178
KOSPI,삼성전자,005930,2020-03-30,47050,48350,46550,47850,-0.93,26797395
KOSPI,삼성전자,005930,2020-03-31,48000,48500,47150,47750,-0.21,30654261
KOSPI,삼성전자,005930,2020-04-01,47450,47900,45800,45800,-4.08,27259532
KOSPI,삼성전자,005930,2020-04-02,46200,46850,45350,46800,2.18,21621076
KOSPI,삼성전자,005930,2020-04-03,47400,47600,46550,47000,0.43,22784682
KOSPI,삼성전자,005930,2020-04-06,47500,48800,47250,48700,3.62,23395726
KOSPI,삼성전자,005930,2020-04-07,49650,50200,49000,49600,1.85,31524034
KOSPI,삼성전자,005930,2020-04-08,49600,49750,48600,48600,-2.02,25010314
KOSPI,삼성전자,005930,2020-04-09,49750,49800,48700,49100,1.03,22628058
KOSPI,삼성전자,005930,2020-04-10,48950,49250,48650,49250,0.31,17839111
KOSPI,삼성전자,005930,2020-04-13,48650,48900,48300,48300,-1.93,14431800
KOSPI,삼성전자,005930,2020-04-14,48800,49200,48300,49000,1.45,14206216
KOSPI,삼성전자,005930,2020-04-16,49350,49350,48550,49000,0,23349760
KOSPI,삼성전자,005930,2020-04-17,50800,52000,50300,51400,4.9,32041675
KOSPI,삼성전자,005930,2020-04-20,51400,51400,50000,50100,-2.53,21866354
KOSPI,삼성전자,005930,2020-04-21,49400,49700,48700,49250,-1.7,27407543
KOSPI,삼성전자,005930,2020-04-22,48700,50000,48350,49850,1.22,18613864
KOSPI,삼성전자,005930,2020-04-23,50200,50300,49500,49850,0,18754442
KOSPI,삼성전자,005930,2020-04-24,49650,49750,49000,49350,-1,15618347
KOSPI,삼성전자,005930,2020-04-27,49350,50000,49100,49850,1.01,14049471
KOSPI,삼성전자,005930,2020-04-28,49850,50100,49300,50100,0.5,16095399
KOSPI,삼성전자,005930,2020-04-29,49900,50500,49600,50000,-0.2,15604533
KOSPI,삼성전자,005930,2020-05-04,48900,49100,48500,48500,-3,26083749
KOSPI,삼성전자,005930,2020-05-06,49000,49200,48500,49200,1.44,18070225
KOSPI,삼성전자,005930,2020-05-07,49200,49300,48700,48800,-0.81,13884411
KOSPI,삼성전자,005930,2020-05-08,49100,49350,48800,48800,0,15319700
KOSPI,삼성전자,005930,2020-05-11,48900,49250,48300,48400,-0.82,16357743
KOSPI,삼성전자,005930,2020-05-12,48400,48500,47550,47900,-1.03,23433590
KOSPI,삼성전자,005930,2020-05-13,47250,48550,47200,48550,1.36,20223277
KOSPI,삼성전자,005930,2020-05-14,47750,48100,47650,48000,-1.13,19305974
KOSPI,삼성전자,005930,2020-05-15,48400,48450,47700,47850,-0.31,18463118
KOSPI,삼성전자,005930,2020-05-18,47950,49100,47600,48800,1.99,20481981
KOSPI,삼성전자,005930,2020-05-19,50100,50500,49700,50300,3.07,25168295
KOSPI,삼성전자,005930,2020-05-20,50000,50200,49800,50000,-0.6,14896899
KOSPI,삼성전자,005930,2020-05-21,50300,50400,49850,49950,-0.1,14949266
KOSPI,삼성전자,005930,2020-05-22,49600,49800,48600,48750,-2.4,19706284
KOSPI,삼성전자,005930,2020-05-25,48750,48900,48450,48850,0.21,14337913
KOSPI,삼성전자,005930,2020-05-26,48700,49450,48600,49250,0.82,15127490
KOSPI,삼성전자,005930,2020-05-27,48950,50000,48800,49900,1.32,19548479
KOSPI,삼성전자,005930,2020-05-28,51100,51200,49900,50400,1,31309318
KOSPI,삼성전자,005930,2020-05-29,50000,50700,49700,50700,0.6,27596961
KOSPI,삼성전자,005930,2020-06-01,50800,51200,50600,51200,0.99,16949183
KOSPI,삼성전자,005930,2020-06-02,51000,51500,50800,51400,0.39,14247933
KOSPI,삼성전자,005930,2020-06-03,51800,55000,51700,54500,6.03,49257814
KOSPI,삼성전자,005930,2020-06-04,55800,57000,54600,54600,0.18,40220334
KOSPI,삼성전자,005930,2020-06-05,54400,55900,54000,55500,1.65,22743629
KOSPI,삼성전자,005930,2020-06-08,56400,56500,54700,54900,-1.08,25634965
KOSPI,삼성전자,005930,2020-06-09,55800,56500,54400,55500,1.09,23998831
KOSPI,삼성전자,005930,2020-06-10,55100,55900,54900,55400,-0.18,16742493
KOSPI,삼성전자,005930,2020-06-11,54500,55100,53200,54300,-1.99,33815123
KOSPI,삼성전자,005930,2020-06-12,52100,52800,51500,52300,-3.68,26976019
KOSPI,삼성전자,005930,2020-06-15,51400,52000,49900,49900,-4.59,28772921
KOSPI,삼성전자,005930,2020-06-16,51200,52100,50600,52100,4.41,21808375
KOSPI,삼성전자,005930,2020-06-17,52100,52900,51300,52200,0.19,26672595
KOSPI,삼성전자,005930,2020-06-18,52200,52300,51600,52300,0.19,15982926
KOSPI,삼성전자,005930,2020-06-19,52600,52900,51600,52900,1.15,18157985
KOSPI,삼성전자,005930,2020-06-22,52000,52600,51800,52000,-1.7,13801350
KOSPI,삼성전자,005930,2020-06-23,52500,52800,51100,51400,-1.15,18086152
KOSPI,삼성전자,005930,2020-06-24,51900,53900,51600,52900,2.92,24519552
KOSPI,삼성전자,005930,2020-06-25,52100,53000,51900,51900,-1.89,18541624
KOSPI,삼성전자,005930,2020-06-26,52800,53900,52200,53300,2.7,21575360
KOSPI,삼성전자,005930,2020-06-29,52500,53200,52000,52400,-1.69,17776925
KOSPI,삼성전자,005930,2020-06-30,53900,53900,52800,52800,0.76,21157172
KOSPI,삼성전자,005930,2020-07-01,53400,53600,52400,52600,-0.38,16706143
KOSPI,삼성전자,005930,2020-07-02,52100,52900,52100,52900,0.57,14142583
KOSPI,삼성전자,005930,2020-07-03,53000,53600,52700,53600,1.32,11887868
KOSPI,삼성전자,005930,2020-07-06,54000,55000,53800,55000,2.61,19856623
KOSPI,삼성전자,005930,2020-07-07,55800,55900,53400,53400,-2.91,30760032
KOSPI,삼성전자,005930,2020-07-08,53600,53900,52900,53000,-0.75,19664652
KOSPI,삼성전자,005930,2020-07-09,53200,53600,52800,52800,-0.38,17054850
KOSPI,삼성전자,005930,2020-07-10,53100,53200,52300,52700,-0.19,13714746
KOSPI,삼성전자,005930,2020-07-13,53300,53800,53100,53400,1.33,12240188
KOSPI,삼성전자,005930,2020-07-14,53700,53800,53200,53800,0.75,14269484
KOSPI,삼성전자,005930,2020-07-15,54400,55000,54300,54700,1.67,24051450
KOSPI,삼성전자,005930,2020-07-16,54800,54800,53800,53800,-1.65,16779127
KOSPI,삼성전자,005930,2020-07-17,54200,54700,54100,54400,1.12,10096174
KOSPI,삼성전자,005930,2020-07-20,54800,54800,54000,54200,-0.37,10507530
KOSPI,삼성전자,005930,2020-07-21,55200,55400,54800,55300,2.03,18297260
KOSPI,삼성전자,005930,2020-07-22,55300,55500,54700,54700,-1.08,12885057
KOSPI,삼성전자,005930,2020-07-23,54700,54700,53800,54100,-1.1,16214932
KOSPI,삼성전자,005930,2020-07-24,54000,54400,53700,54200,0.18,10994535
KOSPI,삼성전자,005930,2020-07-27,54300,55700,54300,55600,2.58,21054421
KOSPI,삼성전자,005930,2020-07-28,57000,58800,56400,58600,5.4,48431566
KOSPI,삼성전자,005930,2020-07-29,60300,60400,58600,59000,0.68,36476611
KOSPI,삼성전자,005930,2020-07-30,59700,60100,59000,59000,0,19285354
KOSPI,삼성전자,005930,2020-07-31,59500,59600,57700,57900,-1.86,21943345
KOSPI,삼성전자,005930,2020-08-03,57800,57900,56700,56800,-1.9,21158940
KOSPI,삼성전자,005930,2020-08-04,57200,58100,57000,57300,0.88,19419694
KOSPI,삼성전자,005930,2020-08-05,57300,57500,56300,56900,-0.7,17739706
KOSPI,삼성전자,005930,2020-08-06,57100,58400,57100,58000,1.93,21625874
KOSPI,삼성전자,005930,2020-08-07,57900,58400,57100,57500,-0.86,18751717
KOSPI,삼성전자,005930,2020-08-10,57600,58300,57500,57800,0.52,17774291
KOSPI,삼성전자,005930,2020-08-11,58000,59500,57800,58200,0.69,24907912
KOSPI,삼성전자,005930,2020-08-12,58200,59000,57700,59000,1.37,18573934
KOSPI,삼성전자,005930,2020-08-13,59400,59600,58000,58700,-0.51,22089460
KOSPI,삼성전자,005930,2020-08-14,58000,58400,57700,58000,-1.19,15672548
KOSPI,삼성전자,005930,2020-08-18,58900,59900,58000,58400,0.69,25307825
KOSPI,삼성전자,005930,2020-08-19,59000,59200,57800,57800,-1.03,16930719
KOSPI,삼성전자,005930,2020-08-20,57600,57600,55300,55400,-4.15,30386029
KOSPI,삼성전자,005930,2020-08-21,56200,56900,55800,55900,0.9,21142288
KOSPI,삼성전자,005930,2020-08-24,55800,56600,55400,56100,0.36,15055896
KOSPI,삼성전자,005930,2020-08-25,56400,56800,56100,56400,0.53,14021705
KOSPI,삼성전자,005930,2020-08-26,56400,56500,55700,56400,0,17651593
KOSPI,삼성전자,005930,2020-08-27,56300,56300,55600,55600,-1.42,16196568
KOSPI,삼성전자,005930,2020-08-28,56100,56300,55400,55400,-0.36,14619888
KOSPI,삼성전자,005930,2020-08-31,56000,56100,54000,54000,-2.53,32671367
KOSPI,삼성전자,005930,2020-09-01,54100,54800,54100,54200,0.37,19363117
KOSPI,삼성전자,005930,2020-09-02,54600,55100,54100,54400,0.37,16905723
KOSPI,삼성전자,005930,2020-09-03,55600,56700,55500,56400,3.68,28384920
KOSPI,삼성전자,005930,2020-09-04,55200,55800,55100,55600,-1.42,22139109
KOSPI,삼성전자,005930,2020-09-07,56100,57300,55800,56500,1.62,18685880
KOSPI,삼성전자,005930,2020-09-08,57400,58700,57200,58700,3.89,31517520
KOSPI,삼성전자,005930,2020-09-09,58200,59300,57800,58400,-0.51,30597399
KOSPI,삼성전자,005930,2020-09-10,59900,60000,59100,59200,1.37,29923293
KOSPI,삼성전자,005930,2020-09-11,59300,59400,58200,59000,-0.34,16017098
KOSPI,삼성전자,005930,2020-09-14,60200,60800,59900,60400,2.37,20648281
KOSPI,삼성전자,005930,2020-09-15,60900,61000,60500,61000,0.99,17877075
KOSPI,삼성전자,005930,2020-09-16,61100,61300,60600,61000,0,17041444
KOSPI,삼성전자,005930,2020-09-17,60700,60800,59300,59500,-2.46,25108356
KOSPI,삼성전자,005930,2020-09-18,59800,59900,59100,59300,-0.34,18884571
KOSPI,삼성전자,005930,2020-09-21,59100,60000,59000,59200,-0.17,15140387
KOSPI,삼성전자,005930,2020-09-22,59100,59700,57800,58200,-1.69,20830381
KOSPI,삼성전자,005930,2020-09-23,58400,58800,57400,58600,0.69,20111398
KOSPI,삼성전자,005930,2020-09-24,57700,58600,57600,57800,-1.37,17564020
KOSPI,삼성전자,005930,2020-09-25,57700,58200,57700,57900,0.17,11444683
KOSPI,삼성전자,005930,2020-09-28,58300,58800,57900,58200,0.52,12614080
KOSPI,삼성전자,005930,2020-09-29,58300,59000,58200,58200,0,15503563
KOSPI,삼성전자,005930,2020-10-05,57500,59200,57500,58700,0.86,20228289
KOSPI,삼성전자,005930,2020-10-06,59400,59900,58700,59000,0.51,14463826
KOSPI,삼성전자,005930,2020-10-07,58700,59900,58500,59900,1.53,14861838
KOSPI,삼성전자,005930,2020-10-08,60500,60700,59500,59700,-0.33,24589924
KOSPI,삼성전자,005930,2020-10-12,60000,60400,59900,60400,1.17,16145837
KOSPI,삼성전자,005930,2020-10-13,61000,61400,60400,60900,0.83,19247631
KOSPI,삼성전자,005930,2020-10-14,61000,61100,60500,60900,0,16086716
KOSPI,삼성전자,005930,2020-10-15,60700,60800,59700,60000,-1.48,17756232
KOSPI,삼성전자,005930,2020-10-16,60000,60400,59000,59500,-0.83,16554190
KOSPI,삼성전자,005930,2020-10-19,59600,60200,59500,60000,0.84,14474985
KOSPI,삼성전자,005930,2020-10-20,60300,60900,60100,60900,1.5,19326115
KOSPI,삼성전자,005930,2020-10-21,61200,61500,60600,60900,0,15703443
KOSPI,삼성전자,005930,2020-10-22,60300,60500,59800,60100,-1.31,14294095
KOSPI,삼성전자,005930,2020-10-23,60400,60400,59800,60200,0.17,9322232
KOSPI,삼성전자,005930,2020-10-26,60400,61100,60100,60400,0.33,13268226
KOSPI,삼성전자,005930,2020-10-27,60300,60300,59500,59800,-0.99,17260416
KOSPI,삼성전자,005930,2020-10-28,59400,59400,58800,59000,-1.34,14428882
KOSPI,삼성전자,005930,2020-10-29,58200,58500,57500,58100,-1.53,22636966
KOSPI,삼성전자,005930,2020-10-30,58000,58000,56600,56600,-2.58,26907844
KOSPI,삼성전자,005930,2020-11-02,56400,57500,56000,57400,1.41,20489076
KOSPI,삼성전자,005930,2020-11-03,57900,58900,57600,58800,2.44,14950919
KOSPI,삼성전자,005930,2020-11-04,58900,59000,57800,58500,-0.51,21718561
KOSPI,삼성전자,005930,2020-11-05,59000,60300,58800,60300,3.08,20639475
KOSPI,삼성전자,005930,2020-11-06,60700,60800,59600,60100,-0.33,16910230
KOSPI,삼성전자,005930,2020-11-09,60700,60900,60100,60200,0.17,15892961
KOSPI,삼성전자,005930,2020-11-10,60500,60500,59500,60200,0,19073552
KOSPI,삼성전자,005930,2020-11-11,60700,61400,60400,61300,1.83,25628510
KOSPI,삼성전자,005930,2020-11-12,61000,61400,60700,61000,-0.49,19800573
KOSPI,삼성전자,005930,2020-11-13,61300,63200,61000,63200,3.61,31508829
KOSPI,삼성전자,005930,2020-11-16,64000,66700,63900,66300,4.91,36354334
KOSPI,삼성전자,005930,2020-11-17,67000,67000,65600,65700,-0.9,30204089
KOSPI,삼성전자,005930,2020-11-18,65700,66200,64700,64800,-1.37,22963790
KOSPI,삼성전자,005930,2020-11-19,64100,64800,63900,64600,-0.31,16590290
KOSPI,삼성전자,005930,2020-11-20,63900,65200,63900,64700,0.15,15068682
KOSPI,삼성전자,005930,2020-11-23,64800,67800,64700,67500,4.33,27134398
KOSPI,삼성전자,005930,2020-11-24,67900,69500,67000,67700,0.3,32158235
KOSPI,삼성전자,005930,2020-11-25,67900,68300,66500,66600,-1.62,32447065
KOSPI,삼성전자,005930,2020-11-26,66100,68000,66000,68000,2.1,19023323
KOSPI,삼성전자,005930,2020-11-27,68000,68400,67600,68200,0.29,14063434
KOSPI,삼성전자,005930,2020-11-30,68400,68600,66700,66700,-2.2,43811016
KOSPI,삼성전자,005930,2020-12-01,67100,68300,67100,67800,1.65,22327173
KOSPI,삼성전자,005930,2020-12-02,68400,69900,68300,69500,2.51,29703942
KOSPI,삼성전자,005930,2020-12-03,70100,70500,69300,69700,0.29,23677989
KOSPI,삼성전자,005930,2020-12-04,70400,72100,70100,71500,2.58,28130533
KOSPI,삼성전자,005930,2020-12-07,72400,73500,71900,72900,1.96,28490496
KOSPI,삼성전자,005930,2020-12-08,72200,72900,71600,71700,-1.65,25000338
KOSPI,삼성전자,005930,2020-12-09,72100,73900,72000,73900,3.07,24077996
KOSPI,삼성전자,005930,2020-12-10,72700,73800,72500,72900,-1.35,39882928
KOSPI,삼성전자,005930,2020-12-11,73500,73800,73100,73400,0.69,18486672
KOSPI,삼성전자,005930,2020-12-14,73600,74500,73200,73800,0.54,21510415
KOSPI,삼성전자,005930,2020-12-15,73800,74100,73300,73800,0,20863671
KOSPI,삼성전자,005930,2020-12-16,74100,74500,73400,73800,0,17512081
KOSPI,삼성전자,005930,2020-12-17,73400,73700,72600,73300,-0.68,24293214
KOSPI,삼성전자,005930,2020-12-18,73300,73700,73000,73000,-0.41,17613029
KOSPI,삼성전자,005930,2020-12-21,73100,73400,72000,73000,0,20367355
KOSPI,삼성전자,005930,2020-12-22,72500,73200,72100,72300,-0.96,16304910
KOSPI,삼성전자,005930,2020-12-23,72400,74000,72300,73900,2.21,19411326
KOSPI,삼성전자,005930,2020-12-24,74100,78800,74000,77800,5.28,32502870
KOSPI,삼성전자,005930,2020-12-28,79000,80100,78200,78700,1.16,40085044
KOSPI,삼성전자,005930,2020-12-29,78800,78900,77300,78300,-0.51,30339449
KOSPI,삼성전자,005930,2020-12-30,77400,81300,77300,81000,3.45,29417421
KOSPI,삼성전자,005930,2021-01-04,81000,84400,80200,83000,2.47,38655276
KOSPI,삼성전자,005930,2021-01-05,81600,83900,81600,83900,1.08,35335669
KOSPI,삼성전자,005930,2021-01-06,83300,84500,82100,82200,-2.03,42089013
KOSPI,삼성전자,005930,2021-01-07,82800,84200,82700,82900,0.85,32644642
KOSPI,삼성전자,005930,2021-01-08,83300,90000,83000,88800,7.12,59013307
KOSPI,삼성전자,005930,2021-01-11,90000,96800,89500,91000,2.48,90306177
KOSPI,삼성전자,005930,2021-01-12,90300,91400,87800,90600,-0.44,48682416
KOSPI,삼성전자,005930,2021-01-13,89800,91200,89100,89700,-0.99,36068848
KOSPI,삼성전자,005930,2021-01-14,88700,90000,88700,89700,0,26393970
KOSPI,삼성전자,005930,2021-01-15,89800,91800,88000,88000,-1.9,33431809
KOSPI,삼성전자,005930,2021-01-18,86600,87300,84100,85000,-3.41,43227951
KOSPI,삼성전자,005930,2021-01-19,84500,88000,83600,87000,2.35,39895044
KOSPI,삼성전자,005930,2021-01-20,89000,89000,86500,87200,0.23,25211127
KOSPI,삼성전자,005930,2021-01-21,87500,88600,86500,88100,1.03,25318011
KOSPI,삼성전자,005930,2021-01-22,89000,89700,86800,86800,-1.48,30861661
KOSPI,삼성전자,005930,2021-01-25,87000,89900,86300,89400,3,27258534
KOSPI,삼성전자,005930,2021-01-26,88800,89200,86500,86700,-3.02,33178936
KOSPI,삼성전자,005930,2021-01-27,86600,87700,85600,85600,-1.27,26423070
KOSPI,삼성전자,005930,2021-01-28,83200,85600,83200,83700,-2.22,31859808
KOSPI,삼성전자,005930,2021-01-29,84500,85000,82000,82000,-2.03,39615978
KOSPI,삼성전자,005930,2021-02-01,81700,83400,81000,83000,1.22,28046832
KOSPI,삼성전자,005930,2021-02-02,84100,86400,83700,84400,1.69,26302077
KOSPI,삼성전자,005930,2021-02-03,84800,85400,83400,84600,0.24,22112205
KOSPI,삼성전자,005930,2021-02-04,83500,83800,82100,82500,-2.48,24171688
KOSPI,삼성전자,005930,2021-02-05,83100,84000,82500,83500,1.21,18036835
KOSPI,삼성전자,005930,2021-02-08,83800,84200,83000,83000,-0.6,15338765
KOSPI,삼성전자,005930,2021-02-09,84000,84800,82700,82700,-0.36,20898332
KOSPI,삼성전자,005930,2021-02-10,82600,82600,81600,81600,-1.33,23025766
KOSPI,삼성전자,005930,2021-02-15,83800,84500,83300,84200,3.19,23529706
KOSPI,삼성전자,005930,2021-02-16,84500,86000,84200,84900,0.83,20483100
KOSPI,삼성전자,005930,2021-02-17,83900,84200,83000,83200,-2,18307735
KOSPI,삼성전자,005930,2021-02-18,83200,83600,82100,82100,-1.32,21327683
KOSPI,삼성전자,005930,2021-02-19,82300,82800,81000,82600,0.61,25880879
KOSPI,삼성전자,005930,2021-02-22,83800,84200,82200,82200,-0.48,25419886
KOSPI,삼성전자,005930,2021-02-23,81200,82900,81100,82000,-0.24,20587314
KOSPI,삼성전자,005930,2021-02-24,81800,83600,81300,82000,0,26807651
KOSPI,삼성전자,005930,2021-02-25,84000,85400,83000,85300,4.02,34155986
KOSPI,삼성전자,005930,2021-02-26,82800,83400,82000,82500,-3.28,38520800
KOSPI,삼성전자,005930,2021-03-02,85100,85300,83000,83600,1.33,33498180
KOSPI,삼성전자,005930,2021-03-03,83500,84000,82800,84000,0.48,19882132
KOSPI,삼성전자,005930,2021-03-04,82600,83200,82200,82400,-1.9,24348331
KOSPI,삼성전자,005930,2021-03-05,81100,82600,81100,82100,-0.36,20508971
KOSPI,삼성전자,005930,2021-03-08,82900,83000,81600,82000,-0.12,17641256
KOSPI,삼성전자,005930,2021-03-09,81400,81900,80600,81400,-0.73,25420764
KOSPI,삼성전자,005930,2021-03-10,82400,82500,80700,80900,-0.61,20038422
KOSPI,삼성전자,005930,2021-03-11,81000,82500,81000,82000,1.36,23818297
KOSPI,삼성전자,005930,2021-03-12,83100,83500,82400,82800,0.98,13530573
KOSPI,삼성전자,005930,2021-03-15,82800,82900,81800,81800,-1.21,13735798
KOSPI,삼성전자,005930,2021-03-16,82200,83000,82100,82800,1.22,12293537
KOSPI,삼성전자,005930,2021-03-17,82800,82900,82000,82300,-0.6,11625146
KOSPI,삼성전자,005930,2021-03-18,82800,83800,82600,82900,0.73,18585244
KOSPI,삼성전자,005930,2021-03-19,82100,82500,81800,81900,-1.21,15869700
KOSPI,삼성전자,005930,2021-03-22,82000,82300,81700,82000,0.12,12670506
KOSPI,삼성전자,005930,2021-03-23,82600,82900,81800,81800,-0.24,13299907
KOSPI,삼성전자,005930,2021-03-24,81000,81600,80700,81000,-0.98,17926638
KOSPI,삼성전자,005930,2021-03-25,81000,82100,80800,81200,0.25,14758826
KOSPI,삼성전자,005930,2021-03-26,81400,81600,81000,81500,0.37,12845778
KOSPI,삼성전자,005930,2021-03-29,81700,81700,81000,81600,0.12,14952134
KOSPI,삼성전자,005930,2021-03-30,81600,82300,81300,82200,0.74,13121698
KOSPI,삼성전자,005930,2021-03-31,82400,82700,81400,81400,-0.97,17240518
KOSPI,삼성전자,005930,2021-04-01,82500,83000,82000,82900,1.84,18676461
KOSPI,삼성전자,005930,2021-04-02,84000,85200,83900,84800,2.29,22997538
KOSPI,삼성전자,005930,2021-04-05,85800,86000,84800,85400,0.71,16255990
KOSPI,삼성전자,005930,2021-04-06,86200,86200,85100,86000,0.7,19042023
KOSPI,삼성전자,005930,2021-04-07,86100,86200,85400,85600,-0.47,17885538
KOSPI,삼성전자,005930,2021-04-08,85700,85700,84100,84700,-1.05,19244259
KOSPI,삼성전자,005930,2021-04-09,84700,84900,83400,83600,-1.3,18193707
KOSPI,삼성전자,005930,2021-04-12,84100,84100,83100,83200,-0.48,12915282
KOSPI,삼성전자,005930,2021-04-13,83000,84500,82800,84000,0.96,15238206
KOSPI,삼성전자,005930,2021-04-14,84000,84300,83400,84000,0,13794652
KOSPI,삼성전자,005930,2021-04-15,83700,84500,83400,84100,0.12,16377412
KOSPI,삼성전자,005930,2021-04-16,84700,84700,83600,83900,-0.24,15429522
KOSPI,삼성전자,005930,2021-04-19,83800,84000,83300,83300,-0.72,15287311
KOSPI,삼성전자,005930,2021-04-20,83300,84000,83100,83900,0.72,15521965
KOSPI,삼성전자,005930,2021-04-21,83300,83500,82500,82600,-1.55,21636079
KOSPI,삼성전자,005930,2021-04-22,82900,83000,82400,82400,-0.24,13934746
KOSPI,삼성전자,005930,2021-04-23,81900,82900,81600,82800,0.49,17805080
KOSPI,삼성전자,005930,2021-04-26,82900,83500,82600,83500,0.85,15489938
KOSPI,삼성전자,005930,2021-04-27,83200,83300,82500,82900,-0.72,12941533
KOSPI,삼성전자,005930,2021-04-28,83200,83200,82100,82100,-0.97,15596759
KOSPI,삼성전자,005930,2021-04-29,82400,82500,81500,81700,-0.49,20000973
KOSPI,삼성전자,005930,2021-04-30,81900,82100,81500,81500,-0.24,18673197
KOSPI,삼성전자,005930,2021-05-03,81000,82400,81000,81700,0.25,15710336
KOSPI,삼성전자,005930,2021-05-04,81900,82600,81800,82600,1.1,12532550
KOSPI,삼성전자,005930,2021-05-06,81700,82300,81700,82300,-0.36,17047511
KOSPI,삼성전자,005930,2021-05-07,81800,82100,81500,81900,-0.49,14154882
KOSPI,삼성전자,005930,2021-05-10,82300,83500,81800,83200,1.59,19385027
KOSPI,삼성전자,005930,2021-05-11,82500,82600,81100,81200,-2.4,28996680
KOSPI,삼성전자,005930,2021-05-12,80800,81200,79800,80000,-1.48,35812268
KOSPI,삼성전자,005930,2021-05-13,78900,79600,78400,78500,-1.88,31490096
KOSPI,삼성전자,005930,2021-05-14,79000,80300,78900,80100,2.04,16450920
KOSPI,삼성전자,005930,2021-05-17,80800,80900,79200,79600,-0.62,17740855
KOSPI,삼성전자,005930,2021-05-18,79600,80000,79100,79600,0,17494407
KOSPI,삼성전자,005930,2021-05-20,79400,79700,79100,79500,-0.13,16541828
KOSPI,삼성전자,005930,2021-05-21,80100,81500,79800,80100,0.75,20961714
KOSPI,삼성전자,005930,2021-05-24,80100,80400,79500,79700,-0.5,13398666
KOSPI,삼성전자,005930,2021-05-25,80000,80400,79800,79900,0.25,13628942
KOSPI,삼성전자,005930,2021-05-26,80400,80500,79700,79800,-0.13,11984359
KOSPI,삼성전자,005930,2021-05-27,80000,80000,79100,79600,-0.25,23198510
KOSPI,삼성전자,005930,2021-05-28,79800,80400,79400,80100,0.63,12360199
KOSPI,삼성전자,005930,2021-05-31,80300,80600,79600,80500,0.5,13321324
KOSPI,삼성전자,005930,2021-06-01,80500,81300,80100,80600,0.12,14058401
KOSPI,삼성전자,005930,2021-06-02,80400,81400,80300,80800,0.25,16414644
KOSPI,삼성전자,005930,2021-06-03,81300,83000,81100,82800,2.48,29546007
KOSPI,삼성전자,005930,2021-06-04,82700,82700,81500,82200,-0.72,18112259
KOSPI,삼성전자,005930,2021-06-07,82700,82800,81600,81900,-0.36,16496197
KOSPI,삼성전자,005930,2021-06-08,82300,82600,81800,81900,0,12781226
KOSPI,삼성전자,005930,2021-06-09,81500,82000,81100,81100,-0.98,14908823
KOSPI,삼성전자,005930,2021-06-10,81300,81400,80900,81000,-0.12,17586995
KOSPI,삼성전자,005930,2021-06-11,81200,81700,80700,81000,0,14087962
KOSPI,삼성전자,005930,2021-06-14,80800,80900,80500,80500,-0.62,10550078
KOSPI,삼성전자,005930,2021-06-15,80900,81200,80600,80900,0.5,10075685
KOSPI,삼성전자,005930,2021-06-16,81500,81900,81100,81800,1.11,14999855
